frame,t_sec,face_idx,x1,y1,x2,y2,label,score,yaw_raw_deg,pitch_raw_deg,yaw_smooth_deg,pitch_smooth_deg,focused,alert,distracted_for_sec
465,18.594,0,24,592,85,645,UNKNOWN,0.2936,0.71,-10.53,-1.40,-12.10,1,0,0.000
465,18.594,1,1015,575,1064,615,AVA,0.9698,20.40,-8.74,15.40,-8.00,1,0,0.000
466,18.634,0,24,592,85,645,UNKNOWN,0.2900,1.40,-10.37,-0.40,-11.50,1,0,0.000
466,18.634,1,1015,574,1065,615,AVA,0.9662,14.23,-4.72,15.00,-6.90,1,0,0.000
467,18.674,0,25,592,85,645,UNKNOWN,0.2920,-9.18,-16.47,-3.50,-13.20,1,0,0.000
468,18.714,0,25,592,85,645,UNKNOWN,0.2469,-10.19,-16.68,-5.80,-14.40,1,0,0.000
468,18.714,1,1015,574,1065,615,AVA,0.9684,22.56,-4.22,17.70,-5.90,1,0,0.000
469,18.754,0,24,592,85,645,UNKNOWN,0.2695,1.02,-11.56,-3.40,-13.40,1,0,0.000
469,18.754,1,1015,574,1065,615,AVA,0.9712,24.24,-6.32,20.00,-6.10,1,0,0.000
470,18.794,0,24,592,85,645,UNKNOWN,0.3026,0.54,-11.88,-2.00,-12.90,1,0,0.000
470,18.794,1,1015,575,1064,615,AVA,0.9742,23.44,-6.71,21.20,-6.30,0,0,0.000
471,18.834,0,24,592,85,645,UNKNOWN,0.3210,1.68,-10.86,-0.70,-12.20,1,0,0.000
471,18.834,1,1015,574,1065,615,AVA,0.9710,23.21,-7.55,21.90,-6.70,0,0,0.119
471,18.834,2,1337,644,1380,682,43f196cb,0.8913,44.83,-11.17,40.80,-12.50,0,1,8.017
472,18.874,0,24,592,85,645,UNKNOWN,0.3087,1.53,-11.42,0.10,-11.90,1,0,0.000
472,18.874,1,1015,574,1065,615,AVA,0.9761,27.63,-7.25,23.90,-6.90,0,0,0.218
472,18.874,2,1337,644,1380,682,43f196cb,0.8862,45.41,-11.36,42.40,-12.10,0,1,8.116
473,18.914,0,24,592,85,645,UNKNOWN,0.3019,3.37,-12.66,1.20,-12.20,1,0,0.000
473,18.914,1,1015,574,1065,615,AVA,0.9744,26.99,-8.37,25.00,-7.40,0,0,0.322
474,18.954,0,25,592,85,645,UNKNOWN,0.3355,-8.67,-16.96,-2.20,-13.80,1,0,0.000
474,18.954,1,1014,574,1065,616,AVA,0.9800,42.88,-11.84,31.20,-9.00,0,0,0.416
475,18.994,0,25,592,85,645,UNKNOWN,0.3486,-8.67,-16.50,-4.50,-14.80,1,0,0.000
475,18.994,1,1015,574,1065,615,AVA,0.9777,23.25,-6.60,28.40,-8.10,0,0,0.517
476,19.034,0,25,592,85,645,UNKNOWN,0.3492,-10.03,-16.63,-6.40,-15.40,1,0,0.000
476,19.034,1,1015,574,1065,615,AVA,0.9796,18.06,-5.84,24.80,-7.30,0,0,0.620
477,19.074,0,25,592,85,645,UNKNOWN,0.2764,-11.41,-15.32,-8.20,-15.40,1,0,0.000
477,19.074,1,1015,574,1066,615,AVA,0.9769,18.06,-7.00,22.40,-7.20,0,0,0.702
478,19.114,0,25,592,86,645,UNKNOWN,0.2823,-10.79,-14.93,-9.10,-15.20,1,0,0.000
478,19.114,1,1015,574,1065,615,AVA,0.9668,25.42,-11.49,23.50,-8.70,0,0,0.775
479,19.154,0,25,592,86,645,UNKNOWN,0.2651,-10.63,-15.21,-9.60,-15.20,1,0,0.000
479,19.154,1,1015,574,1066,616,AVA,0.9683,37.82,-8.63,28.50,-8.70,0,1,0.853
480,19.194,0,25,591,86,645,UNKNOWN,0.3065,-15.15,-16.48,-11.60,-15.70,1,0,0.000
480,19.194,1,1016,574,1066,615,AVA,0.9493,16.60,-10.24,24.30,-9.20,0,1,0.975
480,19.194,2,1337,644,1380,682,43f196cb,0.8990,54.11,-11.94,46.50,-12.10,0,1,8.874
481,19.234,0,26,591,87,645,UNKNOWN,0.3590,-12.45,-16.49,-11.90,-16.00,1,0,0.000
481,19.234,1,1016,574,1066,615,AVA,0.9605,25.20,-8.22,24.60,-8.90,0,1,1.077
481,19.234,2,1337,644,1380,682,43f196cb,0.9021,54.99,-12.78,49.50,-12.30,0,1,8.975
482,19.274,0,26,591,87,645,UNKNOWN,0.3513,-12.73,-16.57,-12.20,-16.20,1,0,0.000
482,19.274,1,1017,574,1066,613,AVA,0.9642,9.35,-8.24,19.30,-8.70,1,1,0.000
482,19.274,2,1337,644,1380,682,43f196cb,0.9041,55.71,-12.46,51.70,-12.40,0,1,9.069
483,19.314,0,26,591,87,645,UNKNOWN,0.3457,-12.55,-17.17,-12.30,-16.50,1,0,0.000
483,19.314,1,1018,575,1066,613,AVA,0.9698,-20.47,-7.53,5.40,-8.30,1,1,0.000
483,19.314,2,1337,643,1380,682,43f196cb,0.9013,51.48,-12.27,51.60,-12.30,0,1,9.169
484,19.354,0,26,591,87,645,UNKNOWN,0.3544,-12.36,-17.49,-12.30,-16.90,1,0,0.000
484,19.354,1,1018,575,1066,613,AVA,0.9730,-1.81,-10.65,2.90,-9.10,1,1,0.000
484,19.354,2,1337,643,1380,682,43f196cb,0.8931,53.49,-11.80,52.30,-12.10,0,1,9.267
485,19.394,0,26,591,87,645,UNKNOWN,0.3971,-13.12,-18.09,-12.60,-17.30,1,0,0.000
485,19.394,1,1019,575,1066,613,AVA,0.9712,-9.09,-8.38,-1.30,-8.80,1,1,0.000
485,19.394,2,1337,643,1380,682,43f196cb,0.8885,55.56,-11.89,53.40,-12.10,0,1,9.363
486,19.434,0,26,591,87,646,UNKNOWN,0.4085,-9.90,-20.17,-11.70,-18.30,0,0,0.000
486,19.434,1,1017,575,1066,615,AVA,0.9673,12.70,-6.13,3.60,-7.90,1,1,0.000
486,19.434,2,1337,644,1380,682,43f196cb,0.8978,53.72,-9.50,53.50,-11.20,0,1,9.459
487,19.474,0,26,591,87,645,UNKNOWN,0.3978,-13.09,-18.18,-12.20,-18.30,0,0,0.096
487,19.474,1,1337,644,1380,682,43f196cb,0.8924,54.64,-9.36,53.90,-10.50,0,1,9.555
487,19.474,2,1019,575,1067,613,AVA,0.9702,-3.95,-3.14,0.90,-6.20,1,1,0.000
488,19.514,0,26,591,87,646,UNKNOWN,0.3811,-10.75,-19.81,-11.70,-18.80,0,0,0.194
488,19.514,1,1018,575,1066,614,AVA,0.9651,2.73,-9.87,1.60,-7.50,1,1,0.000
488,19.514,2,1337,644,1380,682,43f196cb,0.8895,53.94,-10.25,53.90,-10.40,0,1,9.653
489,19.554,0,26,591,87,645,UNKNOWN,0.4029,-13.95,-18.13,-12.50,-18.60,0,0,0.288
489,19.554,1,1018,575,1066,615,AVA,0.9557,17.15,-6.59,7.00,-7.20,1,0,0.000
489,19.554,2,1337,644,1380,682,43f196cb,0.8865,51.31,-13.30,53.00,-11.40,0,1,9.748
490,19.594,0,26,591,87,645,UNKNOWN,0.4006,-14.34,-18.51,-13.10,-18.50,0,0,0.389
490,19.594,1,1018,575,1067,615,AVA,0.9590,30.32,-6.04,15.20,-6.80,1,0,0.000
490,19.594,2,1337,644,1380,682,43f196cb,0.8894,50.71,-12.23,52.20,-11.70,0,1,9.848
491,19.634,0,26,591,87,645,UNKNOWN,0.3821,-15.40,-19.03,-13.90,-18.70,0,0,0.498
491,19.634,1,1018,575,1066,615,AVA,0.9390,7.86,-6.52,12.60,-6.70,1,0,0.000
491,19.634,2,1337,644,1380,682,43f196cb,0.8793,52.02,-14.21,52.10,-12.60,0,1,9.957
492,19.674,0,26,591,87,645,UNKNOWN,0.3910,-14.65,-18.41,-14.20,-18.60,0,0,0.597
492,19.674,1,1017,575,1067,615,AVA,0.9385,29.23,-6.85,18.40,-6.70,1,0,0.000
492,19.674,2,1337,644,1380,682,43f196cb,0.8799,53.13,-14.03,52.50,-13.10,0,1,10.056
493,19.714,0,26,591,87,645,UNKNOWN,0.3771,-12.10,-17.03,-13.40,-18.10,0,0,0.702
493,19.714,1,1017,575,1066,615,AVA,0.9413,35.88,-3.93,24.50,-5.80,0,0,0.000
493,19.714,2,1336,643,1380,682,43f196cb,0.8892,53.19,-11.16,52.70,-12.40,0,1,10.161
494,19.754,0,26,592,87,645,UNKNOWN,0.3751,-7.38,-18.92,-11.30,-18.40,0,0,0.798
494,19.754,1,1018,575,1067,615,AVA,0.9508,9.52,-3.77,19.30,-5.10,1,0,0.000
494,19.754,2,1336,643,1380,682,43f196cb,0.8772,50.76,-11.09,52.00,-12.00,0,1,10.258
495,19.794,0,26,592,87,645,UNKNOWN,0.3304,-7.45,-19.00,-10.00,-18.60,0,1,0.894
495,19.794,1,1018,575,1067,615,AVA,0.9516,9.64,-3.75,15.90,-4.60,1,0,0.000
495,19.794,2,1336,643,1380,682,43f196cb,0.8739,51.48,-11.90,51.80,-11.90,0,1,10.353
496,19.834,0,26,591,87,645,UNKNOWN,0.3379,-13.15,-18.17,-11.10,-18.40,0,1,0.992
496,19.834,1,1336,643,1380,682,43f196cb,0.8800,51.51,-11.80,51.70,-11.90,0,1,10.452
496,19.834,2,1018,575,1066,615,AVA,0.9557,22.23,-5.65,18.10,-5.00,1,0,0.000
497,19.874,0,26,592,87,645,UNKNOWN,0.3692,-7.24,-19.85,-9.70,-18.90,0,1,1.090
497,19.874,1,1336,643,1380,682,43f196cb,0.8826,53.18,-11.51,52.20,-11.80,0,1,10.550
497,19.874,2,1018,575,1067,615,AVA,0.9546,20.54,-4.14,19.00,-4.70,1,0,0.000
498,19.914,0,26,591,87,645,UNKNOWN,0.3781,-12.00,-17.76,-10.50,-18.50,0,1,1.191
498,19.914,1,1336,643,1380,682,43f196cb,0.8875,51.46,-11.56,52.00,-11.70,0,1,10.650
498,19.914,2,1018,575,1066,614,AVA,0.9616,6.81,-11.17,14.70,-7.00,1,0,0.000
499,19.954,0,26,591,88,645,UNKNOWN,0.3526,-10.91,-19.97,-10.70,-19.00,0,1,1.287
499,19.954,1,1337,644,1380,682,43f196cb,0.8753,43.85,-11.31,49.10,-11.60,0,1,10.746
499,19.954,2,1018,575,1067,615,AVA,0.9589,21.11,-2.98,17.00,-5.60,1,0,0.000
500,19.994,0,26,591,88,646,UNKNOWN,0.2927,-11.67,-17.93,-11.00,-18.60,0,1,1.420
500,19.994,1,1018,575,1067,615,AVA,0.9674,18.19,-4.62,17.40,-5.20,1,0,0.000
500,19.994,2,1337,643,1380,682,43f196cb,0.8759,41.08,-8.75,46.30,-10.60,0,1,10.879
500,19.994,3,695,544,736,574,Hiep,0.9383,56.25,-16.08,55.00,-14.50,0,1,44.900
501,20.034,0,26,591,88,646,UNKNOWN,0.2868,-10.37,-18.14,-10.80,-18.50,0,1,1.550
501,20.034,1,1017,574,1067,615,AVA,0.9664,25.55,-9.04,20.20,-6.60,0,0,0.000
501,20.034,2,1337,643,1380,682,43f196cb,0.8705,41.17,-8.83,44.50,-10.00,0,1,11.009
501,20.034,3,695,544,736,574,Hiep,0.9384,54.22,-15.79,54.70,-15.00,0,1,45.030
502,20.074,0,26,591,88,646,UNKNOWN,0.2915,-10.33,-17.74,-10.60,-18.20,0,1,1.676
502,20.074,1,1017,574,1068,615,AVA,0.9664,25.42,-5.26,22.10,-6.10,0,0,0.126
502,20.074,2,1337,643,1380,682,43f196cb,0.8693,42.38,-9.19,43.80,-9.70,0,1,11.136
502,20.074,3,695,544,736,574,Hiep,0.9386,54.64,-15.51,54.70,-15.10,0,1,45.156
503,20.114,0,26,591,89,646,UNKNOWN,0.2769,-4.45,-19.00,-8.50,-18.50,0,1,1.801
503,20.114,1,1018,575,1067,614,AVA,0.9680,15.14,-9.95,19.60,-7.50,1,0,0.000
503,20.114,2,1337,643,1380,682,43f196cb,0.8692,43.52,-9.67,43.70,-9.70,0,1,11.260
503,20.114,3,695,544,736,574,Hiep,0.9394,56.05,-13.87,55.20,-14.70,0,1,45.280
504,20.154,0,26,591,88,646,UNKNOWN,0.2972,-8.31,-17.00,-8.40,-18.00,1,1,0.000
504,20.154,1,1018,575,1067,615,AVA,0.9677,20.37,-3.86,19.90,-6.20,1,0,0.000
504,20.154,2,1337,643,1380,682,43f196cb,0.8566,38.61,-9.98,41.90,-9.80,0,1,11.374
505,20.194,0,26,591,88,646,UNKNOWN,0.2984,-9.12,-17.36,-8.70,-17.80,1,1,0.000
505,20.194,1,1018,575,1067,615,AVA,0.9696,20.05,-4.44,19.90,-5.60,1,0,0.000
505,20.194,2,1337,643,1380,682,43f196cb,0.8505,42.50,-12.46,42.10,-10.70,0,1,11.510
505,20.194,3,695,544,736,574,Hiep,0.9373,55.67,-14.83,55.30,-14.70,0,1,45.530
506,20.234,0,26,591,88,646,UNKNOWN,0.2936,-11.46,-17.24,-9.60,-17.60,1,1,0.000
506,20.234,1,1018,575,1067,614,AVA,0.9678,10.39,-10.18,16.60,-7.20,1,0,0.000
506,20.234,2,1337,644,1380,682,43f196cb,0.8607,57.77,-13.26,47.60,-11.60,0,1,11.638
506,20.234,3,695,544,736,574,Hiep,0.9305,55.09,-14.59,55.30,-14.70,0,1,45.658
507,20.274,0,26,591,87,646,UNKNOWN,0.2675,-10.05,-22.12,-9.80,-19.20,0,1,0.000
507,20.274,1,1018,575,1068,615,AVA,0.9658,19.85,-10.95,17.70,-8.50,1,0,0.000
507,20.274,2,1337,644,1380,682,43f196cb,0.8647,58.11,-14.47,51.30,-12.60,0,1,11.765
507,20.274,3,695,544,736,574,Hiep,0.9392,53.92,-14.36,54.80,-14.60,0,1,45.786
508,20.313,0,25,591,87,646,UNKNOWN,0.2598,-7.31,-25.57,-8.90,-21.40,0,1,0.113
508,20.313,1,1018,575,1067,614,AVA,0.9674,2.73,-12.46,12.50,-9.90,1,0,0.000
508,20.313,2,1337,644,1380,682,43f196cb,0.8738,58.77,-14.54,53.90,-13.30,0,1,11.879
509,20.353,0,25,591,87,646,UNKNOWN,0.2613,-8.47,-24.26,-8.80,-22.40,0,1,0.211
509,20.353,1,1018,575,1067,615,AVA,0.9670,24.51,-6.02,16.70,-8.50,1,0,0.000
509,20.353,2,1337,643,1380,682,43f196cb,0.8645,42.89,-11.09,50.00,-12.50,0,1,11.977
510,20.393,0,26,591,87,646,UNKNOWN,0.2560,-12.65,-21.41,-10.10,-22.10,0,1,0.306
510,20.393,1,1018,575,1068,615,AVA,0.9667,19.03,-12.33,17.50,-9.90,1,0,0.000
510,20.393,2,1337,643,1380,682,43f196cb,0.8571,43.00,-11.63,47.60,-12.20,0,1,12.072
511,20.433,0,25,591,87,646,UNKNOWN,0.2440,-8.08,-22.03,-9.40,-22.00,0,1,0.405
511,20.433,1,1018,575,1067,614,AVA,0.9691,9.42,-12.69,14.70,-10.90,1,0,0.000
511,20.433,2,1337,644,1380,682,43f196cb,0.8643,56.62,-18.08,50.70,-14.30,0,1,12.170
512,20.473,0,25,591,87,646,UNKNOWN,0.2534,-4.88,-19.55,-7.80,-21.20,0,1,0.500
512,20.473,1,1018,575,1067,615,AVA,0.9700,24.71,-6.74,18.20,-9.40,1,0,0.000
512,20.473,2,1337,644,1380,682,43f196cb,0.8588,55.48,-14.81,52.40,-14.50,0,1,12.265
513,20.513,0,25,591,87,646,UNKNOWN,0.2686,-2.86,-19.14,-6.10,-20.50,0,1,0.599
513,20.513,1,1018,575,1067,615,AVA,0.9736,22.03,-9.30,19.50,-9.40,1,0,0.000
513,20.513,2,1337,644,1380,682,43f196cb,0.8588,56.70,-14.46,53.90,-14.50,0,1,12.365
514,20.553,0,25,591,87,646,UNKNOWN,0.2603,-6.28,-20.05,-6.20,-20.30,0,1,0.695
514,20.553,1,1019,575,1067,614,AVA,0.9694,26.15,-12.32,21.90,-10.40,0,0,0.000
514,20.553,2,1337,644,1380,682,43f196cb,0.8601,56.12,-15.07,54.70,-14.70,0,1,12.460
515,20.593,0,25,591,87,646,UNKNOWN,0.2533,-4.67,-22.08,-5.60,-20.90,0,1,0.791
515,20.593,1,1018,575,1068,615,AVA,0.9694,30.60,-9.37,24.90,-10.00,0,0,0.097
515,20.593,2,1337,644,1380,682,43f196cb,0.8703,56.16,-15.52,55.20,-15.00,0,1,12.557
516,20.633,0,25,591,86,646,UNKNOWN,0.2803,-0.73,-18.44,-3.90,-20.10,0,1,0.890
516,20.633,1,1019,575,1067,614,AVA,0.9744,33.13,-12.55,27.80,-10.90,0,0,0.195
516,20.633,2,1337,644,1380,682,43f196cb,0.8649,58.29,-14.73,56.30,-14.90,0,1,12.655
517,20.673,0,25,591,87,646,UNKNOWN,0.2734,-1.23,-20.70,-3.00,-20.30,0,1,0.992
517,20.673,1,1019,575,1068,615,AVA,0.9718,21.07,-9.51,25.40,-10.40,0,0,0.298
517,20.673,2,1337,644,1380,682,43f196cb,0.8670,57.96,-14.68,56.90,-14.80,0,1,12.758
518,20.713,0,25,591,87,646,UNKNOWN,0.2975,-4.69,-21.97,-3.60,-20.90,0,1,1.093
518,20.713,1,1019,575,1067,613,AVA,0.9666,18.32,-10.34,22.90,-10.40,0,0,0.398
518,20.713,2,1337,643,1380,682,43f196cb,0.8620,41.15,-9.10,51.40,-12.80,0,1,12.858
519,20.753,0,25,591,87,646,UNKNOWN,0.2874,-6.84,-22.15,-4.70,-21.30,0,1,1.192
519,20.753,1,1020,575,1067,613,AVA,0.9705,13.62,-6.50,19.70,-9.00,1,0,0.000
519,20.753,2,1337,643,1380,682,43f196cb,0.8597,41.15,-9.10,47.80,-11.50,0,1,12.958
520,20.793,0,25,591,87,646,UNKNOWN,0.2949,-6.58,-21.97,-5.40,-21.50,0,1,1.291
520,20.793,1,1019,575,1067,613,AVA,0.9718,17.93,-8.40,19.10,-8.80,1,0,0.000
520,20.793,2,1337,644,1380,682,43f196cb,0.8580,55.10,-12.55,50.40,-11.90,0,1,13.056
521,20.833,0,1018,575,1068,614,AVA,0.9743,40.93,-8.62,26.70,-8.70,0,0,0.000
521,20.833,1,25,591,87,646,UNKNOWN,0.2578,-4.43,-21.85,-5.00,-21.70,0,1,1.389
521,20.833,2,1337,644,1380,682,43f196cb,0.8616,55.11,-12.89,52.00,-12.20,0,1,13.155
522,20.873,0,25,591,87,646,UNKNOWN,0.2787,-3.45,-21.90,-4.50,-21.70,0,1,1.489
522,20.873,1,1019,574,1068,615,AVA,0.9730,16.44,-13.40,23.10,-10.40,0,0,0.100
522,20.873,2,1337,644,1380,682,43f196cb,0.8670,55.49,-12.83,53.20,-12.40,0,1,13.255
523,20.913,0,25,591,87,646,UNKNOWN,0.3016,-2.75,-21.60,-3.90,-21.70,0,1,1.588
523,20.913,1,1019,575,1068,614,AVA,0.9724,17.90,-7.52,21.30,-9.40,0,0,0.199
523,20.913,2,1337,644,1380,682,43f196cb,0.8656,54.31,-12.21,53.60,-12.40,0,1,13.353
524,20.953,0,25,591,87,646,UNKNOWN,0.3212,-3.85,-21.58,-3.90,-21.70,0,1,1.690
524,20.953,1,1020,575,1068,613,AVA,0.9706,22.38,-10.18,21.70,-9.70,0,0,0.301
524,20.953,2,1337,644,1380,682,43f196cb,0.8640,54.26,-11.82,53.80,-12.20,0,1,13.456
525,20.993,0,25,591,87,646,UNKNOWN,0.2989,-2.76,-21.59,-3.50,-21.60,0,1,1.787
525,20.993,1,1020,575,1068,613,AVA,0.9693,25.76,-11.57,23.10,-10.30,0,0,0.398
525,20.993,2,1337,643,1380,682,43f196cb,0.8710,40.84,-8.52,49.30,-10.90,0,1,13.553
526,21.033,0,24,591,86,646,UNKNOWN,0.3116,10.82,-18.92,1.50,-20.70,0,1,1.886
526,21.033,1,1020,575,1068,613,AVA,0.9787,20.17,-11.77,22.10,-10.80,0,0,0.497
526,21.033,2,1337,644,1380,682,43f196cb,0.8715,51.73,-10.83,50.10,-10.90,0,1,13.652
527,21.073,0,24,591,86,646,UNKNOWN,0.2975,9.57,-18.55,4.30,-19.90,0,1,1.984
527,21.073,1,1020,575,1068,613,AVA,0.9800,28.48,-12.40,24.30,-11.40,0,0,0.595
527,21.073,2,1337,644,1380,682,43f196cb,0.8641,50.21,-10.51,50.20,-10.70,0,1,13.749
528,21.113,0,25,591,86,646,UNKNOWN,0.3125,-2.14,-19.30,2.10,-19.70,0,1,2.082
528,21.113,1,1020,575,1068,613,AVA,0.9738,22.53,-12.83,23.70,-11.90,0,0,0.693
528,21.113,2,1337,644,1380,682,43f196cb,0.8621,50.00,-10.64,50.10,-10.70,0,1,13.848
529,21.153,0,25,591,86,646,UNKNOWN,0.3061,-4.65,-19.95,-0.30,-19.80,0,1,2.188
529,21.153,1,1021,575,1068,613,AVA,0.9675,30.12,-13.32,25.90,-12.40,0,0,0.799
529,21.153,2,1337,644,1380,682,43f196cb,0.8626,49.29,-11.04,49.80,-10.80,0,1,13.954
530,21.193,0,1020,575,1068,613,AVA,0.9719,21.12,-10.52,24.30,-11.70,0,1,0.898
530,21.193,1,25,591,87,646,UNKNOWN,0.2986,-6.24,-22.02,-2.40,-20.60,0,1,2.287
530,21.193,2,1337,643,1380,682,43f196cb,0.8573,37.18,-8.74,45.40,-10.10,0,1,14.052
531,21.233,0,1021,575,1068,613,AVA,0.9703,36.44,-16.08,28.50,-13.30,0,1,0.992
531,21.233,1,25,591,87,646,UNKNOWN,0.2930,-5.29,-21.47,-3.40,-20.90,0,1,2.381
531,21.233,2,1337,643,1380,682,43f196cb,0.8498,37.25,-8.54,42.50,-9.60,0,1,14.147
532,21.273,0,1020,574,1068,613,AVA,0.9704,14.51,-16.49,23.60,-14.40,0,1,1.092
532,21.273,1,25,591,87,646,UNKNOWN,0.2760,-1.90,-21.33,-2.90,-21.00,0,1,2.481
532,21.273,2,1337,644,1380,682,43f196cb,0.8643,42.38,-9.87,42.50,-9.70,0,1,14.246
533,21.313,0,1020,574,1069,613,AVA,0.9731,27.37,-18.36,24.90,-15.80,0,1,1.188
533,21.313,1,25,591,87,646,UNKNOWN,0.2817,-1.55,-21.59,-2.40,-21.20,0,1,2.577
533,21.313,2,1337,644,1380,682,43f196cb,0.8632,43.01,-10.06,42.70,-9.80,0,1,14.343
534,21.353,0,1021,574,1068,613,AVA,0.9662,33.57,-16.45,28.00,-16.00,0,1,1.287
534,21.353,1,25,591,87,646,UNKNOWN,0.2941,-2.63,-21.92,-2.50,-21.50,0,1,2.676
534,21.353,2,1337,644,1381,682,43f196cb,0.8494,33.00,-9.98,39.30,-9.90,0,1,14.441
535,21.393,0,1021,574,1069,613,AVA,0.9657,35.51,-9.72,30.60,-13.80,0,1,1.387
535,21.393,1,25,591,87,646,UNKNOWN,0.2811,-2.21,-22.13,-2.40,-21.70,0,1,2.776
535,21.393,2,1337,644,1381,682,43f196cb,0.8560,31.88,-9.99,36.70,-9.90,0,1,14.541
536,21.433,0,25,591,87,646,UNKNOWN,0.2739,-6.05,-21.91,-3.70,-21.80,0,1,2.875
536,21.433,1,1021,574,1069,613,AVA,0.9662,39.61,-9.32,33.80,-12.20,0,1,1.486
536,21.433,2,1337,644,1381,682,43f196cb,0.8548,31.09,-10.47,34.70,-10.10,0,1,14.640
537,21.473,0,25,591,87,646,UNKNOWN,0.2744,-8.20,-23.50,-5.30,-22.40,0,1,2.971
537,21.473,1,1021,574,1068,613,AVA,0.9606,30.74,-15.54,32.70,-13.40,0,1,1.582
537,21.473,2,1337,644,1381,682,43f196cb,0.8610,27.54,-10.07,32.20,-10.10,0,1,14.736
538,21.513,0,25,591,87,645,UNKNOWN,0.2848,-8.64,-21.21,-6.40,-22.00,0,1,3.068
538,21.513,1,1021,574,1069,613,AVA,0.9328,33.48,-8.99,33.00,-11.90,0,1,1.679
538,21.513,2,1337,644,1381,682,43f196cb,0.8547,25.91,-10.76,30.00,-10.30,0,1,14.834
539,21.553,0,25,591,87,646,UNKNOWN,0.2981,-8.39,-23.40,-7.10,-22.50,0,1,3.165
539,21.553,1,1022,574,1069,612,AVA,0.8254,30.39,-14.09,32.10,-12.60,0,1,1.776
539,21.553,2,1337,644,1381,682,43f196cb,0.8554,21.64,-10.67,27.10,-10.40,0,1,14.931
540,21.593,0,25,591,86,645,UNKNOWN,0.3134,-2.05,-17.43,-5.40,-20.70,0,1,3.261
540,21.593,1,1022,574,1070,613,AVA,0.9248,23.68,-15.88,29.10,-13.80,0,1,1.871
540,21.593,2,1337,644,1381,682,43f196cb,0.8474,25.51,-11.72,26.50,-10.90,0,1,15.026
541,21.633,0,25,591,86,646,UNKNOWN,0.2998,1.68,-17.46,-2.90,-19.60,0,1,3.365
541,21.633,1,1022,574,1070,613,AVA,0.9385,39.58,-17.88,32.80,-15.20,0,1,1.976
541,21.633,2,1337,644,1381,682,43f196cb,0.8425,24.87,-11.53,25.90,-11.10,0,1,15.131
542,21.673,0,25,591,87,646,UNKNOWN,0.2741,-4.04,-20.42,-3.30,-19.90,0,1,3.462
542,21.673,1,1022,575,1069,613,AVA,0.9542,19.68,-13.23,28.20,-14.50,0,1,2.073
542,21.673,2,1337,644,1381,682,43f196cb,0.8476,24.54,-11.36,25.50,-11.20,0,1,15.227
543,21.713,0,26,591,87,646,UNKNOWN,0.2495,-8.81,-20.32,-5.20,-20.00,0,1,3.558
543,21.713,1,1022,574,1070,613,AVA,0.8998,41.35,-9.10,32.80,-12.60,0,1,2.169
543,21.713,2,1337,644,1381,682,43f196cb,0.8500,26.39,-11.76,25.80,-11.40,0,1,15.324
544,21.753,0,1020,574,1069,614,AVA,0.9138,40.25,-12.86,35.40,-12.70,0,1,2.268
544,21.753,1,26,591,87,646,UNKNOWN,0.2705,-8.78,-20.33,-6.50,-20.10,0,1,3.657
544,21.753,2,1337,644,1381,682,43f196cb,0.8628,30.95,-10.68,27.60,-11.10,0,1,15.423
545,21.793,0,1017,574,1067,615,AVA,0.9596,45.60,-10.23,39.00,-11.80,0,1,2.364
545,21.793,1,26,591,87,646,UNKNOWN,0.2658,-8.67,-20.78,-7.20,-20.40,0,1,3.753
545,21.793,2,1337,644,1381,682,43f196cb,0.8626,32.12,-10.69,29.20,-11.00,0,1,15.518
546,21.833,0,1017,574,1067,614,AVA,0.9732,40.93,-9.93,39.70,-11.20,0,1,2.460
546,21.833,1,25,591,87,646,UNKNOWN,0.2739,-3.22,-19.97,-5.80,-20.20,0,1,3.849
546,21.833,2,1337,644,1381,682,43f196cb,0.8528,25.18,-11.24,27.80,-11.10,0,1,15.614
547,21.873,0,1016,573,1066,614,AVA,0.9660,39.34,-12.65,39.50,-11.70,0,1,2.557
547,21.873,1,25,591,86,645,UNKNOWN,0.2966,0.01,-15.90,-3.80,-18.70,0,1,3.946
547,21.873,2,1337,644,1381,682,43f196cb,0.8591,25.10,-11.21,26.80,-11.10,0,1,15.712
548,21.913,0,1016,573,1067,615,AVA,0.9647,42.95,-10.36,40.70,-11.20,0,1,2.653
548,21.913,1,26,591,88,646,UNKNOWN,0.2794,-7.83,-18.79,-5.20,-18.70,0,1,4.042
548,21.913,2,1337,644,1381,682,43f196cb,0.8520,24.80,-11.24,26.10,-11.20,0,1,15.808
549,21.953,0,1016,574,1066,614,AVA,0.9733,42.38,-8.49,41.30,-10.30,0,1,2.749
549,21.953,1,26,591,88,646,UNKNOWN,0.2840,-7.02,-18.42,-5.80,-18.60,0,1,4.138
549,21.953,2,1337,644,1381,682,43f196cb,0.8523,24.80,-11.24,25.70,-11.20,0,1,15.903
550,21.993,0,1016,573,1067,614,AVA,0.9653,35.64,0.13,39.30,-6.60,0,1,2.848
550,21.993,1,27,591,89,646,UNKNOWN,0.3387,7.97,-16.12,-1.00,-17.70,1,1,0.000
550,21.993,2,1337,644,1381,682,43f196cb,0.8697,24.48,-12.52,25.20,-11.70,0,1,16.002
551,22.033,0,27,591,89,646,UNKNOWN,0.3383,7.83,-16.11,2.10,-17.20,1,1,0.000
551,22.033,1,1016,573,1067,614,AVA,0.9621,42.95,-5.20,40.60,-6.10,0,1,2.945
